,Video Number,Title,Date Published,Views,Likes,Auther,Comment
10000,157,Apple M1 Chip: Let's Talk!,2020-11-10,4170347,169757,Shantoo,"They should release a premium version with maxed out specs and everything.
Google pioneers the camera department and I would love to see their magic on the latest camera sensors."
10001,157,Apple M1 Chip: Let's Talk!,2020-11-10,4170347,169757,am dj,US government: You can't technically sell your phones here
10002,157,Apple M1 Chip: Let's Talk!,2020-11-10,4170347,169757,Golden Local Productions,Hisense just released a pretty crazy short throw laser projector + screen combo that they're calling a 'TV'. They claim that the contrast ratio of this PROJECTOR can outperform most OLED and QLED TV's. This might be something for an episode of dope tech in the future. I'd love to hear your thoughts on it.
10003,157,Apple M1 Chip: Let's Talk!,2020-11-10,4170347,169757,Pedro Aldana,"I own a P30 Pro for a year now, and I’m impressed with the technology, the build quality and (the o my god) cameras. I was convinced that Huawei will run the mobile phone game for years, until the US government said no. It’s very sad to see this kind of situations when Marques is holding all those tears. Thank you Marques, great review and great comments as usual. Cheers from Mexico."
10004,157,Apple M1 Chip: Let's Talk!,2020-11-10,4170347,169757,Catalin Popescu,"You know, the most impressive feature of this phone is that it has..... a charger"
10005,157,Apple M1 Chip: Let's Talk!,2020-11-10,4170347,169757,Kevin J,I'd buy a phone from them in a heartbeat if they had Google apps. I love their cameras as they continually top the market in photography. And overall build quality tends to be high too. I just wish it had Google apps 
10006,157,Apple M1 Chip: Let's Talk!,2020-11-10,4170347,169757,Renz Sobrevilla,Technically... You can sideload the missing Google apps.
10007,157,Apple M1 Chip: Let's Talk!,2020-11-10,4170347,169757,Pesthuf,"This just shows how massive Google's power over Android is. Technically open source, entirely proprietary in practice."
10008,157,Apple M1 Chip: Let's Talk!,2020-11-10,4170347,169757,LoudBird,As a foreigner living in China I've used Huawei for years and will keep using it for many years to come as even the Google Play Store can be downloaded as an apk and works great. Still get all the games and apps I need on an awesome reasonably priced phone.
10009,157,Apple M1 Chip: Let's Talk!,2020-11-10,4170347,169757,Alexandru Topor,"There's actually a single ultrawide selfie cam that crops to regular wide shots.

The second camera is an infrared module + IR flood illuminator for 3D face unlock, that's why the extra space  is there."
10010,157,Apple M1 Chip: Let's Talk!,2020-11-10,4170347,169757,Cɪᴛᴀʀᴏ SR,"There is another feature of the pillbox cut out, it's some 3D stuff so you can use your hand to take a screenshot and scroll and if it had GMS, to even use your hand to pause a video. But the most useful part of it is that the content follows your face so the phone rotates based on how you are looking at it and not the accelerometer."
10011,157,Apple M1 Chip: Let's Talk!,2020-11-10,4170347,169757,Condensed,"One technically every 44.36 seconds on average, technically (not including title + description).
0:46, 0:59, 1:47, 2:56, 3:37, 5:06, 5:09, 5:19, 5:30, 6:40, 7:17"
10012,157,Apple M1 Chip: Let's Talk!,2020-11-10,4170347,169757,Peter Huber,"I still have the Mate 10 Pro and holds up really well after 3 years. My favorite phone so far. But I will not upgrade to another Huawei, because I use Google services on a daily basis. It's a pity :("
10013,157,Apple M1 Chip: Let's Talk!,2020-11-10,4170347,169757,Yousef Elbrolosy,"Mkbhd: Some of my favorite productivity apps are not here
Also Mkbhd: searches for among us"
10014,157,Apple M1 Chip: Let's Talk!,2020-11-10,4170347,169757,megagene,This phone is technically impressive - the best kind of impressive - I'll take two!
10015,157,Apple M1 Chip: Let's Talk!,2020-11-10,4170347,169757,Java Jolt,"Marques, Thanks for all the great reviews which I rarely miss. I am a major Huawei fan and had 4 so far. They are the Mate 10 Pro, Mate 8 Pro, and a Google Nexus 6P to date.  My current daily driver is a Huawei Mate 20 X, 7.2"" which is amazing even though it came without Google, I have installed Google Play Services giving me access to the Play Store and everything in it.  I am currently running Android 10 with EMUI 10.1.0"
10016,158,iPhone 12 Pro Max Review: The Biggest Ever!,2020-11-09,5718047,174034,Bobbi Roberts,"This guy knows how to explain stuff, I like his tech analysis for sure"
10017,158,iPhone 12 Pro Max Review: The Biggest Ever!,2020-11-09,5718047,174034,Jose Garcia,Watching this with my p30. Such an awesome phone. People still ask me to take the pictures due to how awesome the camera is.
10018,158,iPhone 12 Pro Max Review: The Biggest Ever!,2020-11-09,5718047,174034,Dynamic Entry,"My Mate 20 pro is still in fantastic condition after 2 years with the Huawei Watch that came with it. Mate 20 Pro is still the best phone ever. Sick piece of Tech, super long battery life amd super fast battery charge."
10019,158,iPhone 12 Pro Max Review: The Biggest Ever!,2020-11-09,5718047,174034,,"The 'K' in mkbhd stands for ""Technically"""
10020,158,iPhone 12 Pro Max Review: The Biggest Ever!,2020-11-09,5718047,174034,Peter.Fields,"Now I start to get a little respect for other companies (different from apple) cause they are working toward their goal and they make their products, theirs chips finally ! the fact that they have to build their phone is good cause it's a proof of ""if a ompany create their software and hardware it will work better"", apple is doing that and I get the hype and the price, but when I see samsung doing 1200$ phone and they are doing nothing but creating a sleeve that can fit android on top .. Never in my hand. "
10021,158,iPhone 12 Pro Max Review: The Biggest Ever!,2020-11-09,5718047,174034,Bobbyman,I like to watch things I can't afford
10022,158,iPhone 12 Pro Max Review: The Biggest Ever!,2020-11-09,5718047,174034,Urban Dwellers,"I'm not a tech-ee but I appreciate Marques ability to offer clear and concise information and be entertaining as well. 
He's a natural... not sounding like he's making a pitch."
10023,158,iPhone 12 Pro Max Review: The Biggest Ever!,2020-11-09,5718047,174034,mx sb,"What a terrific, comprehensive, informative, detailed, and balanced review. It was well articulated, clear, and compelling. Thank you."
10024,158,iPhone 12 Pro Max Review: The Biggest Ever!,2020-11-09,5718047,174034,Steven Francis Ouellet,"I just bought my first iPad and yes it’s the Air 4, after watching this and many other review videos, I’m happy I made the perfect decision."
10025,158,iPhone 12 Pro Max Review: The Biggest Ever!,2020-11-09,5718047,174034,Daniel Ortego,"Another great review so thanks for posting. I picked up the large iPad Pro this past summer, but I ended up returning it within two weeks. It just didn't do what I thought it should do since my previous iPad nearly five years ago. This was before they implemented systemwide handwriting to text conversion. Perhaps it was a blessing in disguise because this one looks a lot more balanced and affordable."
10026,158,iPhone 12 Pro Max Review: The Biggest Ever!,2020-11-09,5718047,174034,Miranda Heller,"I had the 2020 12.9” Pro. It was a bit too big for my liking. Ended up getting the Air over the 11” Pro. Currently watching this video on the iPad Air and typing on the Magic Keyboard. The only thing I don’t like about the set up is the fingerprint vs Face ID. Other than that, I love it! Got my mom one too :)"
10027,158,iPhone 12 Pro Max Review: The Biggest Ever!,2020-11-09,5718047,174034,Hariharan Raj,"Whenever Marques reviews phones and says he can use it singlehandedly, remember he can hold  a 11in iPad  with his palm."
10028,158,iPhone 12 Pro Max Review: The Biggest Ever!,2020-11-09,5718047,174034,Ray Martin Tupas,"I like how you review things here on your channel, you always emphasize the mindset of how a usual person used this product, because in my opinion that is really the most important part of a review. You also include a detailed info about the product features for people who are tech savvy and professional who are looking for an alternative for the Ipad Pro. Great Job!"
10029,158,iPhone 12 Pro Max Review: The Biggest Ever!,2020-11-09,5718047,174034,twofacedsatyr,"I think the pastel colors are meant to appeal to some aesthetics that rising in popularity, especially since Ipads are very popular among students and the rising popularity in aesthetically pleasing study channels. Or maybe hat just my algorithm bubble lol. But I personally really like the pastel colors, especially green!"
10030,158,iPhone 12 Pro Max Review: The Biggest Ever!,2020-11-09,5718047,174034,SelfPL,Great video Marques!  I love the super clear practical approach.  Got the ipad air today!  I figured the 120hz promotion is an added value for professional artist but not worth the extra $$$ for an amateur hobbyist.
10031,158,iPhone 12 Pro Max Review: The Biggest Ever!,2020-11-09,5718047,174034,A Man,I realize this video is old - but I must say - you're one of the best presenters EVER and your video production values are very good.  Thanks for making this video - it is still relevant in 2021.
10032,158,iPhone 12 Pro Max Review: The Biggest Ever!,2020-11-09,5718047,174034,riskybetz,"You literally have the best reviews. Concise, straight to the point, beautiful visuals etc Love your channel bro!"
